Freq.	V(Vi)/I(V1)
1.77010895831711e+005	(5.42170079165862e+001dB,-1.56190668819892e+002°)
1.77418948088986e+005	(5.42307869292862e+001dB,-1.55985733959199e+002°)
1.77827941003861e+005	(5.42446624343021e+001dB,-1.55781337403018e+002°)
1.78237876744778e+005	(5.42586336641778e+001dB,-1.55577481228495e+002°)
1.78648757485174e+005	(5.42726998515934e+001dB,-1.55374167453996e+002°)
1.79060585403498e+005	(5.42868602294815e+001dB,-1.55171398039460e+002°)
1.79473362683221e+005	(5.43011140311430e+001dB,-1.54969174886752e+002°)
1.79887091512847e+005	(5.43154604903603e+001dB,-1.54767499840035e+002°)
1.80301774085925e+005	(5.43298988415088e+001dB,-1.54566374686150e+002°)
1.80717412601061e+005	(5.43444283196671e+001dB,-1.54365801155000e+002°)
1.81134009261929e+005	(5.43590481607251e+001dB,-1.54165780919953e+002°)
1.81551566277282e+005	(5.43737576014907e+001dB,-1.53966315598239e+002°)
1.81970085860967e+005	(5.43885558797940e+001dB,-1.53767406751373e+002°)
1.82389570231932e+005	(5.44034422345902e+001dB,-1.53569055885570e+002°)
1.82810021614242e+005	(5.44184159060611e+001dB,-1.53371264452179e+002°)
1.83231442237089e+005	(5.44334761357137e+001dB,-1.53174033848117e+002°)
1.83653834334803e+005	(5.44486221664780e+001dB,-1.52977365416317e+002°)
1.84077200146863e+005	(5.44638532428025e+001dB,-1.52781260446176e+002°)
1.84501541917915e+005	(5.44791686107481e+001dB,-1.52585720174014e+002°)
1.84926861897775e+005	(5.44945675180797e+001dB,-1.52390745783539e+002°)
1.85353162341449e+005	(5.45100492143566e+001dB,-1.52196338406317e+002°)
1.85780445509137e+005	(5.45256129510207e+001dB,-1.52002499122244e+002°)
1.86208713666254e+005	(5.45412579814832e+001dB,-1.51809228960034e+002°)
1.86637969083434e+005	(5.45569835612088e+001dB,-1.51616528897699e+002°)
1.87068214036547e+005	(5.45727889477991e+001dB,-1.51424399863045e+002°)
1.87499450806709e+005	(5.45886734010729e+001dB,-1.51232842734165e+002°)
1.87931681680294e+005	(5.46046361831461e+001dB,-1.51041858339941e+002°)
1.88364908948947e+005	(5.46206765585087e+001dB,-1.50851447460546e+002°)
1.88799134909596e+005	(5.46367937941007e+001dB,-1.50661610827955e+002°)
1.89234361864464e+005	(5.46529871593853e+001dB,-1.50472349126455e+002°)
1.89670592121081e+005	(5.46692559264216e+001dB,-1.50283662993161e+002°)
1.90107827992297e+005	(5.46855993699345e+001dB,-1.50095553018534e+002°)
1.90546071796291e+005	(5.47020167673831e+001dB,-1.49908019746900e+002°)
1.90985325856590e+005	(5.47185073990276e+001dB,-1.49721063676975e+002°)
1.91425592502075e+005	(5.47350705479943e+001dB,-1.49534685262392e+002°)
1.91866874066995e+005	(5.47517055003383e+001dB,-1.49348884912227e+002°)
1.92309172890982e+005	(5.47684115451056e+001dB,-1.49163662991531e+002°)
1.92752491319060e+005	(5.47851879743928e+001dB,-1.48979019821858e+002°)
1.93196831701658e+005	(5.48020340834047e+001dB,-1.48794955681802e+002°)
1.93642196394627e+005	(5.48189491705111e+001dB,-1.48611470807527e+002°)
1.94088587759244e+005	(5.48359325373015e+001dB,-1.48428565393305e+002°)
1.94536008162232e+005	(5.48529834886379e+001dB,-1.48246239592054e+002°)
1.94984459975770e+005	(5.48701013327064e+001dB,-1.48064493515868e+002°)
1.95433945577505e+005	(5.48872853810668e+001dB,-1.47883327236560e+002°)
1.95884467350565e+005	(5.49045349487010e+001dB,-1.47702740786196e+002°)
1.96336027683570e+005	(5.49218493540593e+001dB,-1.47522734157635e+002°)
1.96788628970650e+005	(5.49392279191055e+001dB,-1.47343307305063e+002°)
1.97242273611451e+005	(5.49566699693602e+001dB,-1.47164460144532e+002°)
1.97696964011151e+005	(5.49741748339429e+001dB,-1.46986192554493e+002°)
1.98152702580475e+005	(5.49917418456117e+001dB,-1.46808504376338e+002°)
1.98609491735702e+005	(5.50093703408032e+001dB,-1.46631395414925e+002°)
1.99067333898684e+005	(5.50270596596685e+001dB,-1.46454865439123e+002°)
1.99526231496853e+005	(5.50448091461101e+001dB,-1.46278914182335e+002°)
1.99986186963239e+005	(5.50626181478156e+001dB,-1.46103541343033e+002°)
2.00447202736481e+005	(5.50804860162911e+001dB,-1.45928746585290e+002°)
2.00909281260837e+005	(5.50984121068923e+001dB,-1.45754529539302e+002°)
2.01372424986203e+005	(5.51163957788548e+001dB,-1.45580889801921e+002°)
2.01836636368120e+005	(5.51344363953230e+001dB,-1.45407826937174e+002°)
2.02301917867791e+005	(5.51525333233771e+001dB,-1.45235340476790e+002°)
2.02768271952092e+005	(5.51706859340593e+001dB,-1.45063429920715e+002°)
2.03235701093586e+005	(5.51888936023987e+001dB,-1.44892094737636e+002°)
2.03704207770536e+005	(5.52071557074342e+001dB,-1.44721334365492e+002°)
2.04173794466917e+005	(5.52254716322371e+001dB,-1.44551148211987e+002°)
2.04644463672431e+005	(5.52438407639317e+001dB,-1.44381535655104e+002°)
2.05116217882520e+005	(5.52622624937148e+001dB,-1.44212496043609e+002°)
2.05589059598378e+005	(5.52807362168745e+001dB,-1.44044028697557e+002°)
2.06062991326964e+005	(5.52992613328067e+001dB,-1.43876132908797e+002°)
2.06538015581016e+005	(5.53178372450318e+001dB,-1.43708807941463e+002°)
2.07014134879068e+005	(5.53364633612091e+001dB,-1.43542053032480e+002°)
2.07491351745454e+005	(5.53551390931506e+001dB,-1.43375867392046e+002°)
2.07969668710333e+005	(5.53738638568335e+001dB,-1.43210250204131e+002°)
2.08449088309692e+005	(5.53926370724119e+001dB,-1.43045200626955e+002°)
2.08929613085367e+005	(5.54114581642269e+001dB,-1.42880717793474e+002°)
2.09411245585052e+005	(5.54303265608161e+001dB,-1.42716800811858e+002°)
2.09893988362315e+005	(5.54492416949217e+001dB,-1.42553448765968e+002°)
2.10377843976610e+005	(5.54682030034982e+001dB,-1.42390660715823e+002°)
2.10862814993291e+005	(5.54872099277181e+001dB,-1.42228435698073e+002°)
2.11348903983627e+005	(5.55062619129774e+001dB,-1.42066772726460e+002°)
2.11836113524813e+005	(5.55253584089003e+001dB,-1.41905670792277e+002°)
2.12324446199984e+005	(5.55444988693420e+001dB,-1.41745128864826e+002°)
2.12813904598233e+005	(5.55636827523914e+001dB,-1.41585145891873e+002°)
2.13304491314620e+005	(5.55829095203729e+001dB,-1.41425720800090e+002°)
2.13796208950185e+005	(5.56021786398467e+001dB,-1.41266852495502e+002°)
2.14289060111968e+005	(5.56214895816089e+001dB,-1.41108539863929e+002°)
2.14783047413015e+005	(5.56408418206902e+001dB,-1.40950781771419e+002°)
2.15278173472399e+005	(5.56602348363544e+001dB,-1.40793577064680e+002°)
2.15774440915228e+005	(5.56796681120956e+001dB,-1.40636924571510e+002°)
2.16271852372663e+005	(5.56991411356344e+001dB,-1.40480823101216e+002°)
2.16770410481931e+005	(5.57186533989145e+001dB,-1.40325271445037e+002°)
2.17270117886336e+005	(5.57382043980968e+001dB,-1.40170268376555e+002°)
2.17770977235277e+005	(5.57577936335545e+001dB,-1.40015812652110e+002°)
2.18272991184261e+005	(5.57774206098662e+001dB,-1.39861903011199e+002°)
2.18776162394916e+005	(5.57970848358092e+001dB,-1.39708538176885e+002°)
2.19280493535006e+005	(5.58167858243512e+001dB,-1.39555716856187e+002°)
2.19785987278443e+005	(5.58365230926423e+001dB,-1.39403437740480e+002°)
2.20292646305306e+005	(5.58562961620060e+001dB,-1.39251699505876e+002°)
2.20800473301851e+005	(5.58761045579289e+001dB,-1.39100500813615e+002°)
2.21309470960524e+005	(5.58959478100511e+001dB,-1.38949840310438e+002°)
2.21819641979982e+005	(5.59158254521547e+001dB,-1.38799716628966e+002°)
2.22330989065101e+005	(5.59357370221530e+001dB,-1.38650128388069e+002°)
2.22843514926991e+005	(5.59556820620777e+001dB,-1.38501074193232e+002°)
2.23357222283013e+005	(5.59756601180667e+001dB,-1.38352552636919e+002°)
2.23872113856794e+005	(5.59956707403511e+001dB,-1.38204562298925e+002°)
2.24388192378236e+005	(5.60157134832413e+001dB,-1.38057101746735e+002°)
2.24905460583538e+005	(5.60357879051133e+001dB,-1.37910169535865e+002°)
2.25423921215203e+005	(5.60558935683935e+001dB,-1.37763764210214e+002°)
2.25943577022057e+005	(5.60760300395441e+001dB,-1.37617884302397e+002°)
2.26464430759265e+005	(5.60961968890474e+001dB,-1.37472528334082e+002°)
2.26986485188342e+005	(5.61163936913900e+001dB,-1.37327694816321e+002°)
2.27509743077166e+005	(5.61366200250462e+001dB,-1.37183382249875e+002°)
2.28034207200001e+005	(5.61568754724613e+001dB,-1.37039589125537e+002°)
2.28559880337502e+005	(5.61771596200345e+001dB,-1.36896313924448e+002°)
2.29086765276736e+005	(5.61974720581013e+001dB,-1.36753555118411e+002°)
2.29614864811195e+005	(5.62178123809155e+001dB,-1.36611311170198e+002°)
2.30144181740809e+005	(5.62381801866311e+001dB,-1.36469580533857e+002°)
2.30674718871965e+005	(5.62585750772835e+001dB,-1.36328361655008e+002°)
2.31206479017518e+005	(5.62789966587705e+001dB,-1.36187652971143e+002°)
2.31739464996806e+005	(5.62994445408332e+001dB,-1.36047452911914e+002°)
2.32273679635669e+005	(5.63199183370365e+001dB,-1.35907759899420e+002°)
2.32809125766459e+005	(5.63404176647488e+001dB,-1.35768572348494e+002°)
2.33345806228058e+005	(5.63609421451224e+001dB,-1.35629888666977e+002°)
2.33883723865893e+005	(5.63814914030729e+001dB,-1.35491707255994e+002°)
2.34422881531950e+005	(5.64020650672583e+001dB,-1.35354026510226e+002°)
2.34963282084788e+005	(5.64226627700584e+001dB,-1.35216844818174e+002°)
2.35504928389559e+005	(5.64432841475534e+001dB,-1.35080160562421e+002°)
2.36047823318015e+005	(5.64639288395028e+001dB,-1.34943972119892e+002°)
2.36591969748533e+005	(5.64845964893237e+001dB,-1.34808277862108e+002°)
2.37137370566123e+005	(5.65052867440689e+001dB,-1.34673076155431e+002°)
2.37684028662445e+005	(5.65259992544050e+001dB,-1.34538365361319e+002°)
2.38231946935826e+005	(5.65467336745904e+001dB,-1.34404143836558e+002°)
2.38781128291275e+005	(5.65674896624528e+001dB,-1.34270409933508e+002°)
2.39331575640496e+005	(5.65882668793666e+001dB,-1.34137162000333e+002°)
2.39883291901906e+005	(5.66090649902306e+001dB,-1.34004398381233e+002°)
2.40436280000650e+005	(5.66298836634450e+001dB,-1.33872117416669e+002°)
2.40990542868616e+005	(5.66507225708884e+001dB,-1.33740317443589e+002°)
2.41546083444450e+005	(5.66715813878948e+001dB,-1.33608996795642e+002°)
2.42102904673574e+005	(5.66924597932307e+001dB,-1.33478153803397e+002°)
2.42661009508198e+005	(5.67133574690712e+001dB,-1.33347786794554e+002°)
2.43220400907338e+005	(5.67342741009775e+001dB,-1.33217894094150e+002°)
2.43781081836831e+005	(5.67552093778725e+001dB,-1.33088474024766e+002°)
2.44343055269353e+005	(5.67761629920180e+001dB,-1.32959524906725e+002°)
2.44906324184430e+005	(5.67971346389907e+001dB,-1.32831045058292e+002°)
2.45470891568459e+005	(5.68181240176583e+001dB,-1.32703032795864e+002°)
2.46036760414718e+005	(5.68391308301562e+001dB,-1.32575486434163e+002°)
2.46603933723389e+005	(5.68601547818636e+001dB,-1.32448404286422e+002°)
2.47172414501568e+005	(5.68811955813791e+001dB,-1.32321784664568e+002°)
2.47742205763284e+005	(5.69022529404974e+001dB,-1.32195625879401e+002°)
2.48313310529512e+005	(5.69233265741851e+001dB,-1.32069926240773e+002°)
2.48885731828194e+005	(5.69444162005567e+001dB,-1.31944684057757e+002°)
2.49459472694250e+005	(5.69655215408507e+001dB,-1.31819897638822e+002°)
2.50034536169598e+005	(5.69866423194054e+001dB,-1.31695565291997e+002°)
2.50610925303166e+005	(5.70077782636351e+001dB,-1.31571685325033e+002°)
2.51188643150912e+005	(5.70289291040059e+001dB,-1.31448256045569e+002°)
2.51767692775840e+005	(5.70500945740117e+001dB,-1.31325275761283e+002°)
2.52348077248012e+005	(5.70712744101502e+001dB,-1.31202742780048e+002°)
2.52929799644568e+005	(5.70924683518989e+001dB,-1.31080655410086e+002°)
2.53512863049745e+005	(5.71136761416910e+001dB,-1.30959011960114e+002°)
2.54097270554884e+005	(5.71348975248917e+001dB,-1.30837810739488e+002°)
2.54683025258458e+005	(5.71561322497737e+001dB,-1.30717050058348e+002°)
2.55270130266078e+005	(5.71773800674939e+001dB,-1.30596728227755e+002°)
2.55858588690518e+005	(5.71986407320691e+001dB,-1.30476843559829e+002°)
2.56448403651725e+005	(5.72199140003525e+001dB,-1.30357394367881e+002°)
2.57039578276840e+005	(5.72411996320094e+001dB,-1.30238378966547e+002°)
2.57632115700211e+005	(5.72624973894940e+001dB,-1.30119795671911e+002°)
2.58226019063413e+005	(5.72838070380252e+001dB,-1.30001642801637e+002°)
2.58821291515262e+005	(5.73051283455635e+001dB,-1.29883918675085e+002°)
2.59417936211834e+005	(5.73264610827869e+001dB,-1.29766621613438e+002°)
2.60015956316480e+005	(5.73478050230678e+001dB,-1.29649749939811e+002°)
2.60615354999842e+005	(5.73691599424490e+001dB,-1.29533301979375e+002°)
2.61216135439873e+005	(5.73905256196213e+001dB,-1.29417276059462e+002°)
2.61818300821851e+005	(5.74119018358990e+001dB,-1.29301670509680e+002°)
2.62421854338396e+005	(5.74332883751977e+001dB,-1.29186483662017e+002°)
2.63026799189490e+005	(5.74546850240104e+001dB,-1.29071713850947e+002°)
2.63633138582490e+005	(5.74760915713850e+001dB,-1.28957359413534e+002°)
2.64240875732146e+005	(5.74975078089011e+001dB,-1.28843418689530e+002°)
2.64850013860622e+005	(5.75189335306470e+001dB,-1.28729890021473e+002°)
2.65460556197505e+005	(5.75403685331972e+001dB,-1.28616771754786e+002°)
2.66072505979832e+005	(5.75618126155893e+001dB,-1.28504062237865e+002°)
2.66685866452099e+005	(5.75832655793020e+001dB,-1.28391759822172e+002°)
2.67300640866282e+005	(5.76047272282320e+001dB,-1.28279862862328e+002°)
2.67916832481854e+005	(5.76261973686720e+001dB,-1.28168369716194e+002°)
2.68534444565801e+005	(5.76476758092883e+001dB,-1.28057278744957e+002°)
2.69153480392642e+005	(5.76691623610986e+001dB,-1.27946588313214e+002°)
2.69773943244442e+005	(5.76906568374498e+001dB,-1.27836296789053e+002°)
2.70395836410835e+005	(5.77121590539965e+001dB,-1.27726402544127e+002°)
2.71019163189034e+005	(5.77336688286787e+001dB,-1.27616903953735e+002°)
2.71643926883858e+005	(5.77551859817000e+001dB,-1.27507799396895e+002°)
2.72270130807741e+005	(5.77767103355065e+001dB,-1.27399087256415e+002°)
2.72897778280754e+005	(5.77982417147650e+001dB,-1.27290765918965e+002°)
2.73526872630621e+005	(5.78197799463414e+001dB,-1.27182833775144e+002°)
2.74157417192738e+005	(5.78413248592800e+001dB,-1.27075289219550e+002°)
2.74789415310189e+005	(5.78628762847817e+001dB,-1.26968130650841e+002°)
2.75422870333766e+005	(5.78844340561837e+001dB,-1.26861356471800e+002°)
2.76057785621984e+005	(5.79059980089380e+001dB,-1.26754965089397e+002°)
2.76694164541100e+005	(5.79275679805910e+001dB,-1.26648954914848e+002°)
2.77332010465133e+005	(5.79491438107628e+001dB,-1.26543324363672e+002°)
2.77971326775878e+005	(5.79707253411265e+001dB,-1.26438071855748e+002°)
2.78612116862926e+005	(5.79923124153884e+001dB,-1.26333195815371e+002°)
2.79254384123682e+005	(5.80139048792669e+001dB,-1.26228694671303e+002°)
2.79898131963385e+005	(5.80355025804732e+001dB,-1.26124566856824e+002°)
2.80543363795120e+005	(5.80571053686908e+001dB,-1.26020810809783e+002°)
2.81190083039842e+005	(5.80787130955559e+001dB,-1.25917424972647e+002°)
2.81838293126393e+005	(5.81003256146377e+001dB,-1.25814407792547e+002°)
2.82487997491519e+005	(5.81219427814187e+001dB,-1.25711757721320e+002°)
2.83139199579886e+005	(5.81435644532753e+001dB,-1.25609473215560e+002°)
2.83791902844103e+005	(5.81651904894584e+001dB,-1.25507552736652e+002°)
2.84446110744739e+005	(5.81868207510747e+001dB,-1.25405994750820e+002°)
2.85101826750338e+005	(5.82084551010669e+001dB,-1.25304797729161e+002°)
2.85759054337442e+005	(5.82300934041956e+001dB,-1.25203960147688e+002°)
2.86417796990605e+005	(5.82517355270198e+001dB,-1.25103480487362e+002°)
2.87078058202416e+005	(5.82733813378789e+001dB,-1.25003357234132e+002°)
2.87739841473514e+005	(5.82950307068740e+001dB,-1.24903588878965e+002°)
2.88403150312607e+005	(5.83166835058493e+001dB,-1.24804173917883e+002°)
2.89067988236494e+005	(5.83383396083743e+001dB,-1.24705110851991e+002°)
2.89734358770079e+005	(5.83599988897254e+001dB,-1.24606398187509e+002°)
2.90402265446391e+005	(5.83816612268684e+001dB,-1.24508034435804e+002°)
2.91071711806607e+005	(5.84033264984401e+001dB,-1.24410018113411e+002°)
2.91742701400063e+005	(5.84249945847312e+001dB,-1.24312347742069e+002°)
2.92415237784279e+005	(5.84466653676686e+001dB,-1.24215021848738e+002°)
2.93089324524978e+005	(5.84683387307978e+001dB,-1.24118038965629e+002°)
2.93764965196099e+005	(5.84900145592661e+001dB,-1.24021397630228e+002°)
2.94442163379822e+005	(5.85116927398051e+001dB,-1.23925096385314e+002°)
2.95120922666584e+005	(5.85333731607141e+001dB,-1.23829133778985e+002°)
2.95801246655100e+005	(5.85550557118430e+001dB,-1.23733508364675e+002°)
2.96483138952379e+005	(5.85767402845757e+001dB,-1.23638218701175e+002°)
2.97166603173748e+005	(5.85984267718135e+001dB,-1.23543263352653e+002°)
2.97851642942864e+005	(5.86201150679591e+001dB,-1.23448640888668e+002°)
2.98538261891741e+005	(5.86418050688997e+001dB,-1.23354349884188e+002°)
2.99226463660763e+005	(5.86634966719912e+001dB,-1.23260388919605e+002°)
2.99916251898709e+005	(5.86851897760424e+001dB,-1.23166756580752e+002°)
3.00607630262767e+005	(5.87068842812986e+001dB,-1.23073451458914e+002°)
3.01300602418556e+005	(5.87285800894267e+001dB,-1.22980472150839e+002°)
3.01995172040146e+005	(5.87502771034985e+001dB,-1.22887817258757e+002°)
3.02691342810074e+005	(5.87719752279765e+001dB,-1.22795485390384e+002°)
3.03389118419371e+005	(5.87936743686974e+001dB,-1.22703475158934e+002°)
3.04088502567571e+005	(5.88153744328580e+001dB,-1.22611785183130e+002°)
3.04789498962742e+005	(5.88370753289991e+001dB,-1.22520414087214e+002°)
3.05492111321495e+005	(5.88587769669916e+001dB,-1.22429360500950e+002°)
3.06196343369011e+005	(5.88804792580210e+001dB,-1.22338623059634e+002°)
3.06902198839059e+005	(5.89021821145729e+001dB,-1.22248200404103e+002°)
3.07609681474014e+005	(5.89238854504189e+001dB,-1.22158091180734e+002°)
3.08318795024878e+005	(5.89455891806014e+001dB,-1.22068294041456e+002°)
3.09029543251301e+005	(5.89672932214204e+001dB,-1.21978807643749e+002°)
3.09741929921600e+005	(5.89889974904184e+001dB,-1.21889630650649e+002°)
3.10455958812778e+005	(5.90107019063669e+001dB,-1.21800761730753e+002°)
3.11171633710544e+005	(5.90324063892527e+001dB,-1.21712199558217e+002°)
3.11888958409335e+005	(5.90541108602634e+001dB,-1.21623942812764e+002°)
3.12607936712337e+005	(5.90758152417749e+001dB,-1.21535990179676e+002°)
3.13328572431500e+005	(5.90975194573370e+001dB,-1.21448340349802e+002°)
3.14050869387563e+005	(5.91192234316602e+001dB,-1.21360992019555e+002°)
3.14774831410073e+005	(5.91409270906030e+001dB,-1.21273943890909e+002°)
3.15500462337404e+005	(5.91626303611582e+001dB,-1.21187194671400e+002°)
3.16227766016779e+005	(5.91843331714403e+001dB,-1.21100743074126e+002°)
3.16956746304290e+005	(5.92060354506722e+001dB,-1.21014587817738e+002°)
3.17687407064918e+005	(5.92277371291731e+001dB,-1.20928727626443e+002°)
3.18419752172553e+005	(5.92494381383453e+001dB,-1.20843161229997e+002°)
3.19153785510016e+005	(5.92711384106621e+001dB,-1.20757887363702e+002°)
3.19889510969080e+005	(5.92928378796551e+001dB,-1.20672904768403e+002°)
3.20626932450487e+005	(5.93145364799022e+001dB,-1.20588212190477e+002°)
3.21366053863972e+005	(5.93362341470155e+001dB,-1.20503808381836e+002°)
3.22106879128283e+005	(5.93579308176291e+001dB,-1.20419692099913e+002°)
3.22849412171203e+005	(5.93796264293871e+001dB,-1.20335862107660e+002°)
3.23593656929568e+005	(5.94013209209323e+001dB,-1.20252317173540e+002°)
3.24339617349288e+005	(5.94230142318940e+001dB,-1.20169056071518e+002°)
3.25087297385373e+005	(5.94447063028768e+001dB,-1.20086077581057e+002°)
3.25836701001948e+005	(5.94663970754491e+001dB,-1.20003380487104e+002°)
3.26587832172275e+005	(5.94880864921316e+001dB,-1.19920963580087e+002°)
3.27340694878777e+005	(5.95097744963863e+001dB,-1.19838825655902e+002°)
3.28095293113057e+005	(5.95314610326053e+001dB,-1.19756965515907e+002°)
3.28851630875921e+005	(5.95531460460999e+001dB,-1.19675381966907e+002°)
3.29609712177396e+005	(5.95748294830896e+001dB,-1.19594073821151e+002°)
3.30369541036753e+005	(5.95965112906915e+001dB,-1.19513039896314e+002°)
3.31131121482529e+005	(5.96181914169094e+001dB,-1.19432279015491e+002°)
3.31894457552548e+005	(5.96398698106237e+001dB,-1.19351790007187e+002°)
3.32659553293942e+005	(5.96615464215803e+001dB,-1.19271571705298e+002°)
3.33426412763172e+005	(5.96832212003809e+001dB,-1.19191622949108e+002°)
3.34195040026051e+005	(5.97048940984725e+001dB,-1.19111942583271e+002°)
3.34965439157765e+005	(5.97265650681371e+001dB,-1.19032529457802e+002°)
3.35737614242891e+005	(5.97482340624820e+001dB,-1.18953382428061e+002°)
3.36511569375427e+005	(5.97699010354299e+001dB,-1.18874500354743e+002°)
3.37287308658805e+005	(5.97915659417086e+001dB,-1.18795882103862e+002°)
3.38064836205918e+005	(5.98132287368420e+001dB,-1.18717526546741e+002°)
3.38844156139139e+005	(5.98348893771398e+001dB,-1.18639432559995e+002°)
3.39625272590344e+005	(5.98565478196886e+001dB,-1.18561599025517e+002°)
3.40408189700937e+005	(5.98782040223421e+001dB,-1.18484024830465e+002°)
3.41192911621864e+005	(5.98998579437117e+001dB,-1.18406708867247e+002°)
3.41979442513644e+005	(5.99215095431578e+001dB,-1.18329650033508e+002°)
3.42767786546386e+005	(5.99431587807802e+001dB,-1.18252847232110e+002°)
3.43557947899810e+005	(5.99648056174091e+001dB,-1.18176299371123e+002°)
3.44349930763273e+005	(5.99864500145967e+001dB,-1.18100005363805e+002°)
3.45143739335791e+005	(6.00080919346075e+001dB,-1.18023964128588e+002°)
3.45939377826057e+005	(6.00297313404106e+001dB,-1.17948174589061e+002°)
3.46736850452466e+005	(6.00513681956699e+001dB,-1.17872635673957e+002°)
3.47536161443140e+005	(6.00730024647366e+001dB,-1.17797346317133e+002°)
3.48337315035946e+005	(6.00946341126402e+001dB,-1.17722305457557e+002°)
3.49140315478520e+005	(6.01162631050799e+001dB,-1.17647512039288e+002°)
3.49945167028291e+005	(6.01378894084170e+001dB,-1.17572965011463e+002°)
3.50751873952502e+005	(6.01595129896663e+001dB,-1.17498663328276e+002°)
3.51560440528232e+005	(6.01811338164878e+001dB,-1.17424605948964e+002°)
3.52370871042420e+005	(6.02027518571791e+001dB,-1.17350791837789e+002°)
3.53183169791890e+005	(6.02243670806673e+001dB,-1.17277219964021e+002°)
3.53997341083368e+005	(6.02459794565009e+001dB,-1.17203889301920e+002°)
3.54813389233508e+005	(6.02675889548427e+001dB,-1.17130798830716e+002°)
3.55631318568918e+005	(6.02891955464612e+001dB,-1.17057947534598e+002°)
3.56451133426177e+005	(6.03107992027240e+001dB,-1.16985334402687e+002°)
3.57272838151861e+005	(6.03323998955894e+001dB,-1.16912958429027e+002°)
3.58096437102568e+005	(6.03539975975996e+001dB,-1.16840818612560e+002°)
3.58921934644937e+005	(6.03755922818730e+001dB,-1.16768913957111e+002°)
3.59749335155674e+005	(6.03971839220972e+001dB,-1.16697243471371e+002°)
3.60578643021574e+005	(6.04187724925215e+001dB,-1.16625806168874e+002°)
3.61409862639545e+005	(6.04403579679501e+001dB,-1.16554601067984e+002°)
3.62242998416630e+005	(6.04619403237348e+001dB,-1.16483627191871e+002°)
3.63078054770032e+005	(6.04835195357684e+001dB,-1.16412883568497e+002°)
3.63915036127138e+005	(6.05050955804774e+001dB,-1.16342369230595e+002°)
3.64753946925538e+005	(6.05266684348154e+001dB,-1.16272083215648e+002°)
3.65594791613055e+005	(6.05482380762565e+001dB,-1.16202024565877e+002°)
3.66437574647763e+005	(6.05698044827885e+001dB,-1.16132192328212e+002°)
3.67282300498015e+005	(6.05913676329064e+001dB,-1.16062585554284e+002°)
3.68128973642461e+005	(6.06129275056056e+001dB,-1.15993203300395e+002°)
3.68977598570080e+005	(6.06344840803762e+001dB,-1.15924044627509e+002°)
3.69828179780196e+005	(6.06560373371957e+001dB,-1.15855108601224e+002°)
3.70680721782505e+005	(6.06775872565233e+001dB,-1.15786394291758e+002°)
3.71535229097102e+005	(6.06991338192938e+001dB,-1.15717900773930e+002°)
3.72391706254497e+005	(6.07206770069110e+001dB,-1.15649627127136e+002°)
3.73250157795649e+005	(6.07422168012419e+001dB,-1.15581572435335e+002°)
3.74110588271982e+005	(6.07637531846106e+001dB,-1.15513735787025e+002°)
3.74973002245412e+005	(6.07852861397923e+001dB,-1.15446116275227e+002°)
3.75837404288372e+005	(6.08068156500078e+001dB,-1.15378712997463e+002°)
3.76703798983837e+005	(6.08283416989171e+001dB,-1.15311525055739e+002°)
3.77572190925344e+005	(6.08498642706141e+001dB,-1.15244551556522e+002°)
3.78442584717021e+005	(6.08713833496208e+001dB,-1.15177791610723e+002°)
3.79314984973609e+005	(6.08928989208815e+001dB,-1.15111244333678e+002°)
3.80189396320488e+005	(6.09144109697578e+001dB,-1.15044908845126e+002°)
3.81065823393700e+005	(6.09359194820223e+001dB,-1.14978784269190e+002°)
3.81944270839973e+005	(6.09574244438539e+001dB,-1.14912869734358e+002°)
3.82824743316749e+005	(6.09789258418320e+001dB,-1.14847164373463e+002°)
3.83707245492205e+005	(6.10004236629314e+001dB,-1.14781667323665e+002°)
3.84591782045280e+005	(6.10219178945171e+001dB,-1.14716377726427e+002°)
3.85478357665698e+005	(6.10434085243388e+001dB,-1.14651294727501e+002°)
3.86366977053995e+005	(6.10648955405263e+001dB,-1.14586417476902e+002°)
3.87257644921543e+005	(6.10863789315838e+001dB,-1.14521745128894e+002°)
3.88150365990574e+005	(6.11078586863857e+001dB,-1.14457276841968e+002°)
3.89045144994206e+005	(6.11293347941707e+001dB,-1.14393011778821e+002°)
3.89941986676468e+005	(6.11508072445378e+001dB,-1.14328949106340e+002°)
3.90840895792327e+005	(6.11722760274408e+001dB,-1.14265087995576e+002°)
3.91741877107708e+005	(6.11937411331839e+001dB,-1.14201427621733e+002°)
3.92644935399524e+005	(6.12152025524171e+001dB,-1.14137967164141e+002°)
3.93550075455702e+005	(6.12366602761309e+001dB,-1.14074705806239e+002°)
3.94457302075202e+005	(6.12581142956523e+001dB,-1.14011642735556e+002°)
3.95366620068052e+005	(6.12795646026402e+001dB,-1.13948777143693e+002°)
3.96278034255363e+005	(6.13010111890804e+001dB,-1.13886108226299e+002°)
3.97191549469364e+005	(6.13224540472818e+001dB,-1.13823635183053e+002°)
3.98107170553421e+005	(6.13438931698714e+001dB,-1.13761357217650e+002°)
3.99024902362065e+005	(6.13653285497903e+001dB,-1.13699273537771e+002°)
3.99944749761020e+005	(6.13867601802896e+001dB,-1.13637383355075e+002°)
4.00866717627226e+005	(6.14081880549255e+001dB,-1.13575685885172e+002°)
4.01790810848862e+005	(6.14296121675557e+001dB,-1.13514180347603e+002°)
4.02717034325381e+005	(6.14510325123350e+001dB,-1.13452865965829e+002°)
