Freq.	V(Vi)/I(V1)
9.22571427154567e+005	(6.88398495527207e+001dB,-9.00490351518055e+001°)
9.24698173938026e+005	(6.88609811563693e+001dB,-9.00492354192532e+001°)
9.26829823379152e+005	(6.88821093489811e+001dB,-9.00494368597713e+001°)
9.28966386779739e+005	(6.89032341557853e+001dB,-9.00496394807156e+001°)
9.31107875467632e+005	(6.89243556019255e+001dB,-9.00498432894919e+001°)
9.33254300796792e+005	(6.89454737124606e+001dB,-9.00500482935577e+001°)
9.35405674147353e+005	(6.89665885123657e+001dB,-9.00502545004193e+001°)
9.37562006925680e+005	(6.89877000265321e+001dB,-9.00504619176361e+001°)
9.39723310564438e+005	(6.90088082797682e+001dB,-9.00506705528162e+001°)
9.41889596522641e+005	(6.90299132968003e+001dB,-9.00508804136227e+001°)
9.44060876285722e+005	(6.90510151022735e+001dB,-9.00510915077711e+001°)
9.46237161365591e+005	(6.90721137207515e+001dB,-9.00513038430237e+001°)
9.48418463300695e+005	(6.90932091767178e+001dB,-9.00515174272030e+001°)
9.50604793656079e+005	(6.91143014945764e+001dB,-9.00517322681803e+001°)
9.52796164023448e+005	(6.91353906986522e+001dB,-9.00519483738820e+001°)
9.54992586021232e+005	(6.91564768131914e+001dB,-9.00521657522883e+001°)
9.57194071294640e+005	(6.91775598623632e+001dB,-9.00523844114342e+001°)
9.59400631515728e+005	(6.91986398702585e+001dB,-9.00526043594080e+001°)
9.61612278383459e+005	(6.92197168608925e+001dB,-9.00528256043547e+001°)
9.63829023623764e+005	(6.92407908582039e+001dB,-9.00530481544728e+001°)
9.66050878989607e+005	(6.92618618860567e+001dB,-9.00532720180197e+001°)
9.68277856261042e+005	(6.92829299682393e+001dB,-9.00534972033056e+001°)
9.70509967245282e+005	(6.93039951284666e+001dB,-9.00537237187008e+001°)
9.72747223776757e+005	(6.93250573903797e+001dB,-9.00539515726293e+001°)
9.74989637717178e+005	(6.93461167775468e+001dB,-9.00541807735740e+001°)
9.77237220955601e+005	(6.93671733134638e+001dB,-9.00544113300755e+001°)
9.79489985408489e+005	(6.93882270215547e+001dB,-9.00546432507338e+001°)
9.81747943019774e+005	(6.94092779251726e+001dB,-9.00548765442053e+001°)
9.84011105760923e+005	(6.94303260475996e+001dB,-9.00551112192048e+001°)
9.86279485630999e+005	(6.94513714120484e+001dB,-9.00553472845119e+001°)
9.88553094656727e+005	(6.94724140416615e+001dB,-9.00555847489580e+001°)
9.90831944892555e+005	(6.94934539595132e+001dB,-9.00558236214408e+001°)
9.93116048420721e+005	(6.95144911886092e+001dB,-9.00560639109167e+001°)
9.95405417351313e+005	(6.95355257518880e+001dB,-9.00563056264031e+001°)
9.97700063822339e+005	(6.95565576722203e+001dB,-9.00565487769778e+001°)
9.99999999999785e+005	(6.95775869724106e+001dB,-9.00567933717807e+001°)
1.00230523807768e+006	(6.95986136751976e+001dB,-9.00570394200168e+001°)
1.00461579027818e+006	(6.96196378032541e+001dB,-9.00572869309510e+001°)
1.00693166885159e+006	(6.96406593791888e+001dB,-9.00575359139100e+001°)
1.00925288607647e+006	(6.96616784255453e+001dB,-9.00577863782883e+001°)
1.01157945425968e+006	(6.96826949648040e+001dB,-9.00580383335413e+001°)
1.01391138573646e+006	(6.97037090193819e+001dB,-9.00582917891907e+001°)
1.01624869287048e+006	(6.97247206116335e+001dB,-9.00585467548208e+001°)
1.01859138805390e+006	(6.97457297638510e+001dB,-9.00588032400811e+001°)
1.02093948370746e+006	(6.97667364982655e+001dB,-9.00590612546910e+001°)
1.02329299228053e+006	(6.97877408370467e+001dB,-9.00593208084330e+001°)
1.02565192625119e+006	(6.98087428023041e+001dB,-9.00595819111553e+001°)
1.02801629812625e+006	(6.98297424160875e+001dB,-9.00598445727750e+001°)
1.03038612044139e+006	(6.98507397003867e+001dB,-9.00601088032759e+001°)
1.03276140576118e+006	(6.98717346771332e+001dB,-9.00603746127110e+001°)
1.03514216667912e+006	(6.98927273682002e+001dB,-9.00606420112010e+001°)
1.03752841581779e+006	(6.99137177954033e+001dB,-9.00609110089353e+001°)
1.03992016582884e+006	(6.99347059805004e+001dB,-9.00611816161735e+001°)
1.04231742939308e+006	(6.99556919451933e+001dB,-9.00614538432455e+001°)
1.04472021922057e+006	(6.99766757111271e+001dB,-9.00617277005482e+001°)
1.04712854805067e+006	(6.99976572998917e+001dB,-9.00620031985547e+001°)
1.04954242865210e+006	(7.00186367330215e+001dB,-9.00622803478048e+001°)
1.05196187382300e+006	(7.00396140319970e+001dB,-9.00625591589160e+001°)
1.05438689639103e+006	(7.00605892182437e+001dB,-9.00628396425689e+001°)
1.05681750921343e+006	(7.00815623131345e+001dB,-9.00631218095270e+001°)
1.05925372517706e+006	(7.01025333379887e+001dB,-9.00634056706199e+001°)
1.06169555719850e+006	(7.01235023140732e+001dB,-9.00636912367552e+001°)
1.06414301822409e+006	(7.01444692626028e+001dB,-9.00639785189123e+001°)
1.06659612123003e+006	(7.01654342047412e+001dB,-9.00642675281477e+001°)
1.06905487922243e+006	(7.01863971616008e+001dB,-9.00645582755916e+001°)
1.07151930523737e+006	(7.02073581542434e+001dB,-9.00648507724500e+001°)
1.07398941234101e+006	(7.02283172036811e+001dB,-9.00651450300070e+001°)
1.07646521362960e+006	(7.02492743308766e+001dB,-9.00654410596218e+001°)
1.07894672222960e+006	(7.02702295567436e+001dB,-9.00657388727334e+001°)
1.08143395129770e+006	(7.02911829021468e+001dB,-9.00660384808554e+001°)
1.08392691402097e+006	(7.03121343879038e+001dB,-9.00663398955847e+001°)
1.08642562361683e+006	(7.03330840347840e+001dB,-9.00666431285904e+001°)
1.08893009333320e+006	(7.03540318635102e+001dB,-9.00669481916284e+001°)
1.09144033644852e+006	(7.03749778947586e+001dB,-9.00672550965308e+001°)
1.09395636627186e+006	(7.03959221491595e+001dB,-9.00675638552107e+001°)
1.09647819614295e+006	(7.04168646472977e+001dB,-9.00678744796652e+001°)
1.09900583943228e+006	(7.04378054097126e+001dB,-9.00681869819673e+001°)
1.10153930954118e+006	(7.04587444568996e+001dB,-9.00685013742783e+001°)
1.10407861990183e+006	(7.04796818093098e+001dB,-9.00688176688424e+001°)
1.10662378397743e+006	(7.05006174873505e+001dB,-9.00691358779826e+001°)
1.10917481526216e+006	(7.05215515113867e+001dB,-9.00694560141091e+001°)
1.11173172728135e+006	(7.05424839017395e+001dB,-9.00697780897157e+001°)
1.11429453359149e+006	(7.05634146786892e+001dB,-9.00701021173841e+001°)
1.11686324778032e+006	(7.05843438624739e+001dB,-9.00704281097781e+001°)
1.11943788346691e+006	(7.06052714732900e+001dB,-9.00707560796502e+001°)
1.12201845430172e+006	(7.06261975312939e+001dB,-9.00710860398414e+001°)
1.12460497396668e+006	(7.06471220566017e+001dB,-9.00714180032753e+001°)
1.12719745617526e+006	(7.06680450692892e+001dB,-9.00717519829673e+001°)
1.12979591467255e+006	(7.06889665893938e+001dB,-9.00720879920235e+001°)
1.13240036323531e+006	(7.07098866369129e+001dB,-9.00724260436342e+001°)
1.13501081567207e+006	(7.07308052318066e+001dB,-9.00727661510837e+001°)
1.13762728582318e+006	(7.07517223939965e+001dB,-9.00731083277467e+001°)
1.14024978756092e+006	(7.07726381433672e+001dB,-9.00734525870887e+001°)
1.14287833478952e+006	(7.07935524997655e+001dB,-9.00737989426651e+001°)
1.14551294144529e+006	(7.08144654830026e+001dB,-9.00741474081261e+001°)
1.14815362149663e+006	(7.08353771128532e+001dB,-9.00744979972155e+001°)
1.15080038894418e+006	(7.08562874090564e+001dB,-9.00748507237705e+001°)
1.15345325782084e+006	(7.08771963913161e+001dB,-9.00752056017197e+001°)
1.15611224219185e+006	(7.08981040793017e+001dB,-9.00755626450915e+001°)
1.15877735615487e+006	(7.09190104926482e+001dB,-9.00759218680087e+001°)
1.16144861384009e+006	(7.09399156509569e+001dB,-9.00762832846874e+001°)
1.16412602941024e+006	(7.09608195737957e+001dB,-9.00766469094459e+001°)
1.16680961706071e+006	(7.09817222806993e+001dB,-9.00770127566959e+001°)
1.16949939101962e+006	(7.10026237911711e+001dB,-9.00773808409504e+001°)
1.17219536554787e+006	(7.10235241246805e+001dB,-9.00777511768188e+001°)
1.17489755493927e+006	(7.10444233006677e+001dB,-9.00781237790139e+001°)
1.17760597352055e+006	(7.10653213385396e+001dB,-9.00784986623456e+001°)
1.18032063565147e+006	(7.10862182576742e+001dB,-9.00788758417281e+001°)
1.18304155572491e+006	(7.11071140774181e+001dB,-9.00792553321752e+001°)
1.18576874816690e+006	(7.11280088170882e+001dB,-9.00796371488016e+001°)
1.18850222743676e+006	(7.11489024959727e+001dB,-9.00800213068303e+001°)
1.19124200802711e+006	(7.11697951333307e+001dB,-9.00804078215849e+001°)
1.19398810446401e+006	(7.11906867483923e+001dB,-9.00807967084923e+001°)
1.19674053130698e+006	(7.12115773603601e+001dB,-9.00811879830905e+001°)
1.19949930314912e+006	(7.12324669884086e+001dB,-9.00815816610170e+001°)
1.20226443461715e+006	(7.12533556516859e+001dB,-9.00819777580201e+001°)
1.20503594037153e+006	(7.12742433693126e+001dB,-9.00823762899566e+001°)
1.20781383510652e+006	(7.12951301603832e+001dB,-9.00827772727879e+001°)
1.21059813355022e+006	(7.13160160439664e+001dB,-9.00831807225848e+001°)
1.21338885046471e+006	(7.13369010391052e+001dB,-9.00835866555337e+001°)
1.21618600064610e+006	(7.13577851648182e+001dB,-9.00839950879243e+001°)
1.21898959892460e+006	(7.13786684400989e+001dB,-9.00844060361649e+001°)
1.22179966016460e+006	(7.13995508839162e+001dB,-9.00848195167675e+001°)
1.22461619926478e+006	(7.14204325152165e+001dB,-9.00852355463630e+001°)
1.22743923115814e+006	(7.14413133529215e+001dB,-9.00856541416960e+001°)
1.23026877081211e+006	(7.14621934159304e+001dB,-9.00860753196220e+001°)
1.23310483322864e+006	(7.14830727231207e+001dB,-9.00864990971145e+001°)
1.23594743344424e+006	(7.15039512933470e+001dB,-9.00869254912639e+001°)
1.23879658653010e+006	(7.15248291454424e+001dB,-9.00873545192728e+001°)
1.24165230759214e+006	(7.15457062982188e+001dB,-9.00877861984672e+001°)
1.24451461177111e+006	(7.15665827704675e+001dB,-9.00882205462889e+001°)
1.24738351424267e+006	(7.15874585809588e+001dB,-9.00886575802980e+001°)
1.25025903021744e+006	(7.16083337484440e+001dB,-9.00890973181745e+001°)
1.25314117494114e+006	(7.16292082916536e+001dB,-9.00895397777220e+001°)
1.25602996369460e+006	(7.16500822293000e+001dB,-9.00899849768645e+001°)
1.25892541179389e+006	(7.16709555800763e+001dB,-9.00904329336480e+001°)
1.26182753459039e+006	(7.16918283626574e+001dB,-9.00908836662427e+001°)
1.26473634747087e+006	(7.17127005957001e+001dB,-9.00913371929423e+001°)
1.26765186585757e+006	(7.17335722978443e+001dB,-9.00917935321680e+001°)
1.27057410520826e+006	(7.17544434877119e+001dB,-9.00922527024641e+001°)
1.27350308101638e+006	(7.17753141839085e+001dB,-9.00927147225000e+001°)
1.27643880881106e+006	(7.17961844050238e+001dB,-9.00931796110800e+001°)
1.27938130415724e+006	(7.18170541696308e+001dB,-9.00936473871299e+001°)
1.28233058265574e+006	(7.18379234962875e+001dB,-9.00941180697083e+001°)
1.28528665994333e+006	(7.18587924035373e+001dB,-9.00945916780065e+001°)
1.28824955169285e+006	(7.18796609099080e+001dB,-9.00950682313417e+001°)
1.29121927361325e+006	(7.19005290339130e+001dB,-9.00955477491638e+001°)
1.29419584144970e+006	(7.19213967940534e+001dB,-9.00960302510640e+001°)
1.29717927098367e+006	(7.19422642088146e+001dB,-9.00965157567553e+001°)
1.30016957803300e+006	(7.19631312966710e+001dB,-9.00970042860965e+001°)
1.30316677845201e+006	(7.19839980760829e+001dB,-9.00974958590756e+001°)
1.30617088813155e+006	(7.20048645654991e+001dB,-9.00979904958204e+001°)
1.30918192299912e+006	(7.20257307833560e+001dB,-9.00984882165941e+001°)
1.31219989901891e+006	(7.20465967480788e+001dB,-9.00989890418023e+001°)
1.31522483219195e+006	(7.20674624780816e+001dB,-9.00994929919847e+001°)
1.31825673855612e+006	(7.20883279917677e+001dB,-9.01000000878268e+001°)
1.32129563418628e+006	(7.21091933075303e+001dB,-9.01005103501562e+001°)
1.32434153519437e+006	(7.21300584437526e+001dB,-9.01010237999380e+001°)
1.32739445772945e+006	(7.21509234188082e+001dB,-9.01015404582836e+001°)
1.33045441797780e+006	(7.21717882510618e+001dB,-9.01020603464514e+001°)
1.33352143216303e+006	(7.21926529588685e+001dB,-9.01025834858402e+001°)
1.33659551654615e+006	(7.22135175605768e+001dB,-9.01031098980008e+001°)
1.33967668742564e+006	(7.22343820745253e+001dB,-9.01036396046252e+001°)
1.34276496113757e+006	(7.22552465190467e+001dB,-9.01041726275615e+001°)
1.34586035405565e+006	(7.22761109124655e+001dB,-9.01047089888017e+001°)
1.34896288259135e+006	(7.22969752730995e+001dB,-9.01052487104895e+001°)
1.35207256319398e+006	(7.23178396192609e+001dB,-9.01057918149228e+001°)
1.35518941235074e+006	(7.23387039692549e+001dB,-9.01063383245503e+001°)
1.35831344658685e+006	(7.23595683413815e+001dB,-9.01068882619734e+001°)
1.36144468246565e+006	(7.23804327539358e+001dB,-9.01074416499519e+001°)
1.36458313658862e+006	(7.24012972252072e+001dB,-9.01079985113952e+001°)
1.36772882559555e+006	(7.24221617734819e+001dB,-9.01085588693777e+001°)
1.37088176616455e+006	(7.24430264170407e+001dB,-9.01091227471261e+001°)
1.37404197501221e+006	(7.24638911741615e+001dB,-9.01096901680265e+001°)
1.37720946889364e+006	(7.24847560631187e+001dB,-9.01102611556299e+001°)
1.38038426460258e+006	(7.25056211021837e+001dB,-9.01108357336433e+001°)
1.38356637897147e+006	(7.25264863096255e+001dB,-9.01114139259374e+001°)
1.38675582887158e+006	(7.25473517037109e+001dB,-9.01119957565503e+001°)
1.38995263121304e+006	(7.25682173027049e+001dB,-9.01125812496824e+001°)
1.39315680294499e+006	(7.25890831248706e+001dB,-9.01131704296926e+001°)
1.39636836105563e+006	(7.26099491884710e+001dB,-9.01137633211220e+001°)
1.39958732257231e+006	(7.26308155117677e+001dB,-9.01143599486661e+001°)
1.40281370456165e+006	(7.26516821130227e+001dB,-9.01149603371979e+001°)
1.40604752412960e+006	(7.26725490104974e+001dB,-9.01155645117569e+001°)
1.40928879842156e+006	(7.26934162224538e+001dB,-9.01161724975556e+001°)
1.41253754462244e+006	(7.27142837671553e+001dB,-9.01167843199783e+001°)
1.41579377995677e+006	(7.27351516628662e+001dB,-9.01174000045840e+001°)
1.41905752168878e+006	(7.27560199278524e+001dB,-9.01180195771108e+001°)
1.42232878712250e+006	(7.27768885803815e+001dB,-9.01186430634616e+001°)
1.42560759360187e+006	(7.27977576387243e+001dB,-9.01192704897327e+001°)
1.42889395851078e+006	(7.28186271211535e+001dB,-9.01199018821877e+001°)
1.43218789927322e+006	(7.28394970459452e+001dB,-9.01205372672746e+001°)
1.43548943335334e+006	(7.28603674313791e+001dB,-9.01211766716210e+001°)
1.43879857825552e+006	(7.28812382957384e+001dB,-9.01218201220398e+001°)
1.44211535152455e+006	(7.29021096573118e+001dB,-9.01224676455258e+001°)
1.44543977074560e+006	(7.29229815343904e+001dB,-9.01231192692577e+001°)
1.44877185354444e+006	(7.29438539452722e+001dB,-9.01237750206051e+001°)
1.45211161758742e+006	(7.29647269082593e+001dB,-9.01244349271190e+001°)
1.45545908058164e+006	(7.29856004416608e+001dB,-9.01250990165447e+001°)
1.45881426027502e+006	(7.30064745637905e+001dB,-9.01257673168145e+001°)
1.46217717445639e+006	(7.30273492929699e+001dB,-9.01264398560577e+001°)
1.46554784095558e+006	(7.30482246475260e+001dB,-9.01271166625860e+001°)
1.46892627764354e+006	(7.30691006457945e+001dB,-9.01277977649157e+001°)
1.47231250243239e+006	(7.30899773061176e+001dB,-9.01284831917536e+001°)
1.47570653327556e+006	(7.31108546468457e+001dB,-9.01291729720066e+001°)
1.47910838816788e+006	(7.31317326863377e+001dB,-9.01298671347749e+001°)
1.48251808514562e+006	(7.31526114429608e+001dB,-9.01305657093622e+001°)
1.48593564228667e+006	(7.31734909350918e+001dB,-9.01312687252733e+001°)
1.48936107771058e+006	(7.31943711811163e+001dB,-9.01319762122135e+001°)
1.49279440957866e+006	(7.32152521994299e+001dB,-9.01326882000950e+001°)
1.49623565609410e+006	(7.32361340084391e+001dB,-9.01334047190294e+001°)
1.49968483550204e+006	(7.32570166265594e+001dB,-9.01341257993430e+001°)
1.50314196608969e+006	(7.32779000722181e+001dB,-9.01348514715623e+001°)
1.50660706618640e+006	(7.32987843638542e+001dB,-9.01355817664302e+001°)
1.51008015416381e+006	(7.33196695199169e+001dB,-9.01363167148940e+001°)
1.51356124843587e+006	(7.33405555588692e+001dB,-9.01370563481185e+001°)
1.51705036745900e+006	(7.33614424991845e+001dB,-9.01378006974796e+001°)
1.52054752973215e+006	(7.33823303593504e+001dB,-9.01385497945709e+001°)
1.52405275379695e+006	(7.34032191578667e+001dB,-9.01393036712003e+001°)
1.52756605823773e+006	(7.34241089132468e+001dB,-9.01400623593947e+001°)
1.53108746168169e+006	(7.34449996440187e+001dB,-9.01408258914043e+001°)
1.53461698279895e+006	(7.34658913687233e+001dB,-9.01415942996950e+001°)
1.53815464030269e+006	(7.34867841059166e+001dB,-9.01423676169552e+001°)
1.54170045294921e+006	(7.35076778741700e+001dB,-9.01431458761087e+001°)
1.54525443953807e+006	(7.35285726920691e+001dB,-9.01439291102917e+001°)
1.54881661891213e+006	(7.35494685782153e+001dB,-9.01447173528729e+001°)
1.55238700995773e+006	(7.35703655512269e+001dB,-9.01455106374557e+001°)
1.55596563160472e+006	(7.35912636297374e+001dB,-9.01463089978646e+001°)
1.55955250282660e+006	(7.36121628323984e+001dB,-9.01471124681638e+001°)
1.56314764264060e+006	(7.36330631778765e+001dB,-9.01479210826478e+001°)
1.56675107010780e+006	(7.36539646848576e+001dB,-9.01487348758468e+001°)
1.57036280433320e+006	(7.36748673720443e+001dB,-9.01495538825303e+001°)
1.57398286446586e+006	(7.36957712581576e+001dB,-9.01503781377046e+001°)
1.57761126969899e+006	(7.37166763619369e+001dB,-9.01512076766142e+001°)
1.58124803927003e+006	(7.37375827021412e+001dB,-9.01520425347508e+001°)
1.58489319246076e+006	(7.37584902975478e+001dB,-9.01528827478510e+001°)
1.58854674859742e+006	(7.37793991669541e+001dB,-9.01537283518872e+001°)
1.59220872705081e+006	(7.38003093291762e+001dB,-9.01545793830853e+001°)
1.59587914723637e+006	(7.38212208030525e+001dB,-9.01554358779221e+001°)
1.59955802861431e+006	(7.38421336074407e+001dB,-9.01562978731236e+001°)
1.60324539068968e+006	(7.38630477612200e+001dB,-9.01571654056641e+001°)
1.60694125301251e+006	(7.38839632832905e+001dB,-9.01580385127760e+001°)
1.61064563517791e+006	(7.39048801925745e+001dB,-9.01589172319464e+001°)
1.61435855682612e+006	(7.39257985080164e+001dB,-9.01598016009182e+001°)
1.61808003764270e+006	(7.39467182485825e+001dB,-9.01606916576977e+001°)
1.62181009735856e+006	(7.39676394332623e+001dB,-9.01615874405495e+001°)
1.62554875575012e+006	(7.39885620810687e+001dB,-9.01624889880000e+001°)
1.62929603263935e+006	(7.40094862110376e+001dB,-9.01633963388403e+001°)
1.63305194789396e+006	(7.40304118422286e+001dB,-9.01643095321314e+001°)
1.63681652142744e+006	(7.40513389937267e+001dB,-9.01652286072028e+001°)
1.64058977319917e+006	(7.40722676846403e+001dB,-9.01661536036491e+001°)
1.64437172321456e+006	(7.40931979341029e+001dB,-9.01670845613417e+001°)
1.64816239152513e+006	(7.41141297612734e+001dB,-9.01680215204219e+001°)
1.65196179822864e+006	(7.41350631853374e+001dB,-9.01689645213127e+001°)
1.65576996346915e+006	(7.41559982255044e+001dB,-9.01699136047095e+001°)
1.65958690743718e+006	(7.41769349010124e+001dB,-9.01708688115893e+001°)
1.66341265036979e+006	(7.41978732311246e+001dB,-9.01718301832131e+001°)
1.66724721255068e+006	(7.42188132351323e+001dB,-9.01727977611223e+001°)
1.67109061431033e+006	(7.42397549323532e+001dB,-9.01737715871443e+001°)
1.67494287602606e+006	(7.42606983421336e+001dB,-9.01747517033927e+001°)
1.67880401812218e+006	(7.42816434838479e+001dB,-9.01757381522762e+001°)
1.68267406107009e+006	(7.43025903768989e+001dB,-9.01767309764876e+001°)
1.68655302538836e+006	(7.43235390407177e+001dB,-9.01777302190202e+001°)
1.69044093164288e+006	(7.43444894947651e+001dB,-9.01787359231559e+001°)
1.69433780044694e+006	(7.43654417585317e+001dB,-9.01797481324803e+001°)
1.69824365246136e+006	(7.43863958515380e+001dB,-9.01807668908763e+001°)
1.70215850839456e+006	(7.44073517933343e+001dB,-9.01817922425279e+001°)
1.70608238900274e+006	(7.44283096035012e+001dB,-9.01828242319211e+001°)
1.71001531508990e+006	(7.44492693016516e+001dB,-9.01838629038523e+001°)
1.71395730750804e+006	(7.44702309074286e+001dB,-9.01849083034229e+001°)
1.71790838715720e+006	(7.44911944405075e+001dB,-9.01859604760453e+001°)
1.72186857498562e+006	(7.45121599205957e+001dB,-9.01870194674462e+001°)
1.72583789198981e+006	(7.45331273674321e+001dB,-9.01880853236578e+001°)
1.72981635921471e+006	(7.45540968007898e+001dB,-9.01891580910425e+001°)
1.73380399775374e+006	(7.45750682404741e+001dB,-9.01902378162690e+001°)
1.73780082874898e+006	(7.45960417063236e+001dB,-9.01913245463382e+001°)
1.74180687339122e+006	(7.46170172182118e+001dB,-9.01924183285643e+001°)
1.74582215292011e+006	(7.46379947960448e+001dB,-9.01935192105944e+001°)
1.74984668862426e+006	(7.46589744597643e+001dB,-9.01946272403971e+001°)
1.75388050184136e+006	(7.46799562293466e+001dB,-9.01957424662737e+001°)
1.75792361395829e+006	(7.47009401248033e+001dB,-9.01968649368579e+001°)
1.76197604641123e+006	(7.47219261661820e+001dB,-9.01979947011228e+001°)
1.76603782068576e+006	(7.47429143735652e+001dB,-9.01991318083703e+001°)
1.77010895831702e+006	(7.47639047670723e+001dB,-9.02002763082416e+001°)
1.77418948088976e+006	(7.47848973668590e+001dB,-9.02014282507283e+001°)
1.77827941003852e+006	(7.48058921931189e+001dB,-9.02025876861543e+001°)
1.78237876744768e+006	(7.48268892660820e+001dB,-9.02037546651995e+001°)
1.78648757485164e+006	(7.48478886060162e+001dB,-9.02049292388846e+001°)
1.79060585403488e+006	(7.48688902332280e+001dB,-9.02061114585888e+001°)
1.79473362683212e+006	(7.48898941680616e+001dB,-9.02073013760392e+001°)
1.79887091512838e+006	(7.49109004309003e+001dB,-9.02084990433231e+001°)
1.80301774085916e+006	(7.49319090421667e+001dB,-9.02097045128822e+001°)
1.80717412601051e+006	(7.49529200223220e+001dB,-9.02109178375174e+001°)
1.81134009261919e+006	(7.49739333918681e+001dB,-9.02121390703997e+001°)
1.81551566277272e+006	(7.49949491713469e+001dB,-9.02133682650617e+001°)
1.81970085860957e+006	(7.50159673813407e+001dB,-9.02146054754063e+001°)
1.82389570231922e+006	(7.50369880424724e+001dB,-9.02158507557017e+001°)
1.82810021614232e+006	(7.50580111754069e+001dB,-9.02171041606001e+001°)
1.83231442237079e+006	(7.50790368008495e+001dB,-9.02183657451167e+001°)
1.83653834334793e+006	(7.51000649395485e+001dB,-9.02196355646602e+001°)
1.84077200146853e+006	(7.51210956122944e+001dB,-9.02209136750055e+001°)
1.84501541917905e+006	(7.51421288399193e+001dB,-9.02222001323222e+001°)
1.84926861897765e+006	(7.51631646432991e+001dB,-9.02234949931624e+001°)
1.85353162341439e+006	(7.51842030433531e+001dB,-9.02247983144664e+001°)
1.85780445509127e+006	(7.52052440610438e+001dB,-9.02261101535668e+001°)
1.86208713666244e+006	(7.52262877173784e+001dB,-9.02274305681973e+001°)
1.86637969083424e+006	(7.52473340334081e+001dB,-9.02287596164789e+001°)
1.87068214036537e+006	(7.52683830302280e+001dB,-9.02300973569370e+001°)
1.87499450806699e+006	(7.52894347289800e+001dB,-9.02314438485039e+001°)
1.87931681680284e+006	(7.53104891508497e+001dB,-9.02327991505069e+001°)
1.88364908948937e+006	(7.53315463170705e+001dB,-9.02341633226991e+001°)
1.88799134909586e+006	(7.53526062489195e+001dB,-9.02355364252265e+001°)
1.89234361864454e+006	(7.53736689677222e+001dB,-9.02369185186588e+001°)
1.89670592121071e+006	(7.53947344948502e+001dB,-9.02383096639832e+001°)
1.90107827992286e+006	(7.54158028517223e+001dB,-9.02397099225981e+001°)
1.90546071796281e+006	(7.54368740598050e+001dB,-9.02411193563411e+001°)
1.90985325856580e+006	(7.54579481406120e+001dB,-9.02425380274596e+001°)
1.91425592502065e+006	(7.54790251157060e+001dB,-9.02439659986335e+001°)
1.91866874066985e+006	(7.55001050066987e+001dB,-9.02454033329831e+001°)
1.92309172890972e+006	(7.55211878352499e+001dB,-9.02468500940497e+001°)
1.92752491319049e+006	(7.55422736230685e+001dB,-9.02483063458225e+001°)
1.93196831701648e+006	(7.55633623919133e+001dB,-9.02497721527298e+001°)
1.93642196394616e+006	(7.55844541635937e+001dB,-9.02512475796355e+001°)
1.94088587759233e+006	(7.56055489599684e+001dB,-9.02527326918619e+001°)
1.94536008162221e+006	(7.56266468029482e+001dB,-9.02542275551719e+001°)
1.94984459975760e+006	(7.56477477144933e+001dB,-9.02557322357844e+001°)
1.95433945577494e+006	(7.56688517166158e+001dB,-9.02572468003790e+001°)
1.95884467350554e+006	(7.56899588313804e+001dB,-9.02587713160866e+001°)
1.96336027683559e+006	(7.57110690809029e+001dB,-9.02603058505057e+001°)
1.96788628970639e+006	(7.57321824873521e+001dB,-9.02618504716980e+001°)
1.97242273611440e+006	(7.57532990729485e+001dB,-9.02634052481930e+001°)
1.97696964011140e+006	(7.57744188599675e+001dB,-9.02649702489969e+001°)
1.98152702580464e+006	(7.57955418707365e+001dB,-9.02665455435874e+001°)
1.98609491735691e+006	(7.58166681276367e+001dB,-9.02681312019165e+001°)
1.99067333898673e+006	(7.58377976531046e+001dB,-9.02697272944310e+001°)
1.99526231496842e+006	(7.58589304696310e+001dB,-9.02713338920515e+001°)
1.99986186963228e+006	(7.58800665997600e+001dB,-9.02729510661896e+001°)
2.00447202736470e+006	(7.59012060660919e+001dB,-9.02745788887479e+001°)
2.00909281260826e+006	(7.59223488912836e+001dB,-9.02762174321309e+001°)
2.01372424986192e+006	(7.59434950980464e+001dB,-9.02778667692331e+001°)
2.01836636368109e+006	(7.59646447091485e+001dB,-9.02795269734589e+001°)
2.02301917867780e+006	(7.59857977474144e+001dB,-9.02811981187128e+001°)
2.02768271952081e+006	(7.60069542357254e+001dB,-9.02828802794084e+001°)
2.03235701093575e+006	(7.60281141970206e+001dB,-9.02845735304746e+001°)
2.03704207770525e+006	(7.60492776542967e+001dB,-9.02862779473605e+001°)
2.04173794466906e+006	(7.60704446306079e+001dB,-9.02879936060211e+001°)
2.04644463672420e+006	(7.60916151490666e+001dB,-9.02897205829531e+001°)
2.05116217882509e+006	(7.61127892328448e+001dB,-9.02914589551654e+001°)
2.05589059598367e+006	(7.61339669051724e+001dB,-9.02932088002051e+001°)
2.06062991326952e+006	(7.61551481893385e+001dB,-9.02949701961499e+001°)
2.06538015581005e+006	(7.61763331086937e+001dB,-9.02967432216174e+001°)
2.07014134879056e+006	(7.61975216866469e+001dB,-9.02985279557693e+001°)
2.07491351745443e+006	(7.62187139466673e+001dB,-9.03003244783077e+001°)
2.07969668710321e+006	(7.62399099122861e+001dB,-9.03021328694846e+001°)
2.08449088309681e+006	(7.62611096070948e+001dB,-9.03039532101129e+001°)
2.08929613085355e+006	(7.62823130547463e+001dB,-9.03057855815486e+001°)
2.09411245585041e+006	(7.63035202789545e+001dB,-9.03076300657182e+001°)
2.09893988362304e+006	(7.63247313034972e+001dB,-9.03094867451165e+001°)
